phi,theta
0.035201,-1.9892
0.035201,-1.9932
0.035201,-1.9971
0.035201,-2.0011
0.035201,-2.0051
0.035201,-2.009
0.035201,-2.013
0.035201,-2.0169
0.035201,-2.0209
0.035201,-2.0248
0.035201,-2.0287
0.035201,-2.0327
0.035201,-2.0366
0.035201,-2.0405
0.035201,-2.0444
0.035201,-2.0483
0.035201,-2.0522
0.035201,-2.0561
0.035201,-2.06
0.035201,-2.0638
0.035201,-2.0677
0.035201,-2.0716
0.035201,-2.0754
0.035201,-2.0793
0.035201,-2.0831
0.035202,-2.087
0.035202,-2.0908
0.035202,-2.0946
0.035202,-2.0985
0.035202,-2.1023
0.035202,-2.1061
0.035202,-2.1099
0.035202,-2.1137
0.035202,-2.1175
0.035202,-2.1213
0.035202,-2.1251
0.035202,-2.1288
0.035202,-2.1326
0.035202,-2.1364
0.035202,-2.1401
0.035202,-2.1439
0.035202,-2.1476
0.035202,-2.1514
0.035202,-2.1551
0.035202,-2.1588
0.035202,-2.1625
0.035202,-2.1663
0.035202,-2.17
0.035202,-2.1737
0.035202,-2.1774
0.035202,-2.1811
0.035202,-2.1847
0.035202,-2.1884
0.035202,-2.1921
0.035202,-2.1958
0.035202,-2.1994
0.035202,-2.2031
0.035202,-2.2067
0.035202,-2.2104
0.035202,-2.214
0.035202,-2.2176
0.035202,-2.2213
0.035202,-2.2249
0.035202,-2.2285
0.035203,-2.2321
0.035203,-2.2357
0.035203,-2.2393
0.035203,-2.2429
0.035203,-2.2465
0.035203,-2.2501
0.035203,-2.2536
0.035203,-2.2572
0.035203,-2.2607
0.035203,-2.2643
0.035203,-2.2679
0.035203,-2.2714
0.035203,-2.2749
0.035203,-2.2785
0.035203,-2.282
0.035203,-2.2855
0.035203,-2.289
0.035203,-2.2925
0.035203,-2.296
0.035203,-2.2995
0.035203,-2.303
0.035203,-2.3065
0.035203,-2.31
0.035203,-2.3134
0.035203,-2.3169
0.035203,-2.3203
0.035203,-2.3238
0.035203,-2.3272
0.035203,-2.3307
0.035203,-2.3341
0.035203,-2.3375
0.035203,-2.341
0.035203,-2.3444
0.035203,-2.3478
0.035203,-2.3512
0.035203,-2.3546
0.035203,-2.358
0.035203,-2.3614
0.035203,-2.3648
0.035204,-2.3681
0.035204,-2.3715
0.035204,-2.3749
0.035204,-2.3782
0.035204,-2.3816
0.035204,-2.3849
0.035204,-2.3883
0.035204,-2.3916
0.035204,-2.3949
0.035204,-2.3982
0.035204,-2.4015
0.035204,-2.4049
0.035204,-2.4082
0.035204,-2.4115
0.035204,-2.4147
0.035204,-2.418
0.035204,-2.4213
0.035204,-2.4246
0.035204,-2.4278
0.035204,-2.4311
0.035204,-2.4344
0.035204,-2.4376
0.035204,-2.4409
0.035204,-2.4441
0.035204,-2.4473
0.035204,-2.4505
0.035204,-2.4538
0.035204,-2.457
0.035204,-2.4602
0.035204,-2.4634
0.035204,-2.4666
0.035204,-2.4698
0.035204,-2.473
0.035204,-2.4761
0.035204,-2.4793
0.035204,-2.4825
0.035204,-2.4856
0.035204,-2.4888
0.035204,-2.4919
0.035205,-2.4951
0.035205,-2.4982
0.035205,-2.5013
0.035205,-2.5045
0.035205,-2.5076
0.035205,-2.5107
0.035205,-2.5138
0.035205,-2.5169
0.035205,-2.52
0.035205,-2.5231
0.035205,-2.5261
0.035205,-2.5292
0.035205,-2.5323
0.035205,-2.5354
0.035205,-2.5384
0.035205,-2.5415
0.035205,-2.5445
0.035205,-2.5475
0.035205,-2.5506
0.035205,-2.5536
0.035205,-2.5566
0.035205,-2.5596
0.035205,-2.5627
0.035205,-2.5657
0.035205,-2.5687
0.035205,-2.5716
0.035205,-2.5746
0.035205,-2.5776
0.035205,-2.5806
0.035205,-2.5835
0.035205,-2.5865
0.035205,-2.5895
0.035205,-2.5924
0.035205,-2.5954
0.035205,-2.5983
0.035205,-2.6012
0.035205,-2.6042
0.035205,-2.6071
0.035205,-2.61
0.035206,-2.6129
0.035206,-2.6158
0.035206,-2.6187
0.035206,-2.6216
0.035206,-2.6245
0.035206,-2.6273
0.035206,-2.6302
0.035206,-2.6331
0.035206,-2.6359
0.035206,-2.6388
0.035206,-2.6416
0.035206,-2.6445
0.035206,-2.6473
0.035206,-2.6502
0.035206,-2.653
0.035206,-2.6558
0.035206,-2.6586
0.035206,-2.6614
0.035206,-2.6642
0.035206,-2.667
0.035206,-2.6698
0.035206,-2.6726
0.035206,-2.6754
0.035206,-2.6781
0.035206,-2.6809
0.035206,-2.6836
0.035206,-2.6864
0.035206,-2.6891
0.035206,-2.6919
0.035206,-2.6946
0.035206,-2.6973
0.035206,-2.7001
0.035206,-2.7028
0.035206,-2.7055
0.035206,-2.7082
0.035206,-2.7109
0.035206,-2.7136
0.035206,-2.7163
0.035206,-2.719
0.035207,-2.7216
0.035207,-2.7243
0.035207,-2.727
0.035207,-2.7296
0.035207,-2.7323
0.035207,-2.7349
0.035207,-2.7375
0.035207,-2.7402
0.035207,-2.7428
0.035207,-2.7454
0.035207,-2.748
0.035207,-2.7506
0.035207,-2.7533
0.035207,-2.7558
0.035207,-2.7584
0.035207,-2.761
0.035207,-2.7636
0.035207,-2.7662
0.035207,-2.7687
0.035207,-2.7713
0.035207,-2.7739
0.035207,-2.7764
0.035207,-2.7789
0.035207,-2.7815
0.035207,-2.784
0.035207,-2.7865
0.035207,-2.7891
0.035207,-2.7916
0.035207,-2.7941
0.035207,-2.7966
0.035207,-2.7991
0.035207,-2.8016
0.035207,-2.804
0.035207,-2.8065
0.035207,-2.809
0.035207,-2.8115
0.035207,-2.8139
0.035207,-2.8164
0.035207,-2.8188
0.035208,-2.8213
0.035208,-2.8237
0.035208,-2.8261
0.035208,-2.8285
0.035208,-2.831
0.035208,-2.8334
0.035208,-2.8358
0.035208,-2.8382
0.035208,-2.8406
0.035208,-2.843
0.035208,-2.8453
0.035208,-2.8477
0.035208,-2.8501
0.035208,-2.8524
0.035208,-2.8548
0.035208,-2.8572
0.035208,-2.8595
0.035208,-2.8618
0.035208,-2.8642
0.035208,-2.8665
0.035208,-2.8688
0.035208,-2.8711
0.035208,-2.8734
0.035208,-2.8757
0.035208,-2.878
0.035208,-2.8803
0.035208,-2.8826
0.035208,-2.8849
0.035208,-2.8872
0.035208,-2.8894
0.035208,-2.8917
0.035208,-2.894
0.035208,-2.8962
0.035208,-2.8984
0.035208,-2.9007
0.035208,-2.9029
0.035208,-2.9051
0.035208,-2.9074
0.035209,-2.9096
0.035209,-2.9118
0.035209,-2.914
0.035209,-2.9162
0.035209,-2.9184
0.035209,-2.9206
0.035209,-2.9227
0.035209,-2.9249
0.035209,-2.9271
0.035209,-2.9292
0.035209,-2.9314
0.035209,-2.9335
0.035209,-2.9357
0.035209,-2.9378
0.035209,-2.9399
0.035209,-2.9421
0.035209,-2.9442
0.035209,-2.9463
0.035209,-2.9484
0.035209,-2.9505
0.035209,-2.9526
0.035209,-2.9547
0.035209,-2.9568
0.035209,-2.9588
0.035209,-2.9609
0.035209,-2.963
0.035209,-2.965
0.035209,-2.9671
0.035209,-2.9691
0.035209,-2.9712
0.035209,-2.9732
0.035209,-2.9752
0.035209,-2.9772
0.035209,-2.9793
0.035209,-2.9813
0.035209,-2.9833
0.035209,-2.9853
0.035209,-2.9873
0.035209,-2.9892
0.03521,-2.9912
0.03521,-2.9932
0.03521,-2.9952
0.03521,-2.9971
0.03521,-2.9991
0.03521,-3.001
0.03521,-3.003
0.03521,-3.0049
0.03521,-3.0068
0.03521,-3.0088
0.03521,-3.0107
0.03521,-3.0126
0.03521,-3.0145
0.03521,-3.0164
0.03521,-3.0183
0.03521,-3.0202
0.03521,-3.0221
0.03521,-3.024
0.03521,-3.0258
0.03521,-3.0277
0.03521,-3.0296
0.03521,-3.0314
0.03521,-3.0333
0.03521,-3.0351
0.03521,-3.0369
0.03521,-3.0388
0.03521,-3.0406
0.03521,-3.0424
0.03521,-3.0442
0.03521,-3.046
0.03521,-3.0478
0.03521,-3.0496
0.03521,-3.0514
0.03521,-3.0532
0.03521,-3.055
0.03521,-3.0567
0.03521,-3.0585
0.03521,-3.0603
0.03521,-3.062
0.035211,-3.0638
0.035211,-3.0655
0.035211,-3.0672
0.035211,-3.069
0.035211,-3.0707
0.035211,-3.0724
0.035211,-3.0741
0.035211,-3.0758
0.035211,-3.0775
0.035211,-3.0792
0.035211,-3.0809
0.035211,-3.0826
0.035211,-3.0843
0.035211,-3.0859
0.035211,-3.0876
0.035211,-3.0892
0.035211,-3.0909
0.035211,-3.0925
0.035211,-3.0942
0.035211,-3.0958
0.035211,-3.0974
0.035211,-3.0991
0.035211,-3.1007
0.035211,-3.1023
0.035211,-3.1039
0.035211,-3.1055
0.035211,-3.1071
0.035211,-3.1087
0.035211,-3.1102
0.035211,-3.1118
0.035211,-3.1134
0.035211,-3.1149
0.035211,-3.1165
0.035211,-3.118
0.035211,-3.1196
0.035211,-3.1211
0.035211,-3.1226
0.035211,-3.1242
0.035211,-3.1257
0.035212,-3.1272
0.035212,-3.1287
0.035212,-3.1302
0.035212,-3.1317
0.035212,-3.1332
0.035212,-3.1347
0.035212,-3.1362
0.035212,-3.1376
0.035212,-3.1391
0.035212,-3.1405
0.035212,-3.142
0.035212,-3.1434
0.035212,-3.1449
0.035212,-3.1463
0.035212,-3.1478
0.035212,-3.1492
0.035212,-3.1506
0.035212,-3.152
0.035212,-3.1534
0.035212,-3.1548
0.035212,-3.1562
0.035212,-3.1576
0.035212,-3.159
0.035212,-3.1603
0.035212,-3.1617
0.035212,-3.1631
0.035212,-3.1644
0.035212,-3.1658
0.035212,-3.1671
0.035212,-3.1685
0.035212,-3.1698
0.035212,-3.1711
0.035212,-3.1724
0.035212,-3.1738
0.035212,-3.1751
0.035212,-3.1764
0.035212,-3.1777
0.035212,-3.179
0.035212,-3.1802
0.035213,-3.1815
0.035213,-3.1828
0.035213,-3.1841
0.035213,-3.1853
0.035213,-3.1866
0.035213,-3.1878
0.035213,-3.1891
0.035213,-3.1903
0.035213,-3.1915
0.035213,-3.1928
0.035213,-3.194
0.035213,-3.1952
0.035213,-3.1964
0.035213,-3.1976
0.035213,-3.1988
0.035213,-3.2
0.035213,-3.2012
0.035213,-3.2024
0.035213,-3.2035
0.035213,-3.2047
0.035213,-3.2058
0.035213,-3.207
0.035213,-3.2081
0.035213,-3.2093
0.035213,-3.2104
0.035213,-3.2116
0.035213,-3.2127
0.035213,-3.2138
0.035213,-3.2149
0.035213,-3.216
0.035213,-3.2171
0.035213,-3.2182
0.035213,-3.2193
0.035213,-3.2204
0.035213,-3.2214
0.035213,-3.2225
0.035213,-3.2236
0.035213,-3.2246
0.035213,-3.2257
0.035214,-3.2267
0.035214,-3.2278
0.035214,-3.2288
0.035214,-3.2298
0.035214,-3.2309
0.035214,-3.2319
0.035214,-3.2329
0.035214,-3.2339
0.035214,-3.2349
0.035214,-3.2359
0.035214,-3.2369
0.035214,-3.2378
0.035214,-3.2388
0.035214,-3.2398
0.035214,-3.2407
0.035214,-3.2417
0.035214,-3.2426
0.035214,-3.2436
0.035214,-3.2445
0.035214,-3.2455
0.035214,-3.2464
0.035214,-3.2473
0.035214,-3.2482
0.035214,-3.2491
0.035214,-3.25
0.035214,-3.2509
0.035214,-3.2518
0.035214,-3.2527
0.035214,-3.2536
0.035214,-3.2544
0.035214,-3.2553
0.035214,-3.2562
0.035214,-3.257
0.035214,-3.2579
0.035214,-3.2587
0.035214,-3.2595
0.035214,-3.2604
0.035214,-3.2612
0.035214,-3.262
0.035215,-3.2628
0.035215,-3.2636
0.035215,-3.2644
0.035215,-3.2652
0.035215,-3.266
0.035215,-3.2668
0.035215,-3.2676
0.035215,-3.2683
0.035215,-3.2691
0.035215,-3.2699
0.035215,-3.2706
0.035215,-3.2714
0.035215,-3.2721
0.035215,-3.2728
0.035215,-3.2736
0.035215,-3.2743
0.035215,-3.275
0.035215,-3.2757
0.035215,-3.2764
0.035215,-3.2771
0.035215,-3.2778
0.035215,-3.2785
0.035215,-3.2792
0.035215,-3.2798
0.035215,-3.2805
0.035215,-3.2812
0.035215,-3.2818
0.035215,-3.2825
0.035215,-3.2831
0.035215,-3.2837
0.035215,-3.2844
0.035215,-3.285
0.035215,-3.2856
0.035215,-3.2862
0.035215,-3.2868
0.035215,-3.2874
0.035215,-3.288
0.035215,-3.2886
0.035215,-3.2892
0.035216,-3.2898
0.035216,-3.2904
0.035216,-3.2909
0.035216,-3.2915
0.035216,-3.292
0.035216,-3.2926
0.035216,-3.2931
0.035216,-3.2937
0.035216,-3.2942
0.035216,-3.2947
0.035216,-3.2952
0.035216,-3.2958
0.035216,-3.2963
0.035216,-3.2968
0.035216,-3.2973
0.035216,-3.2977
0.035216,-3.2982
0.035216,-3.2987
0.035216,-3.2992
0.035216,-3.2996
0.035216,-3.3001
0.035216,-3.3005
0.035216,-3.301
0.035216,-3.3014
0.035216,-3.3019
0.035216,-3.3023
0.035216,-3.3027
0.035216,-3.3031
0.035216,-3.3035
0.035216,-3.3039
0.035216,-3.3043
0.035216,-3.3047
0.035216,-3.3051
0.035216,-3.3055
0.035216,-3.3059
0.035216,-3.3062
0.035216,-3.3066
0.035216,-3.307
0.035216,-3.3073
0.035217,-3.3076
0.035217,-3.308
0.035217,-3.3083
0.035217,-3.3086
0.035217,-3.309
0.035217,-3.3093
0.035217,-3.3096
0.035217,-3.3099
0.035217,-3.3102
0.035217,-3.3105
0.035217,-3.3108
0.035217,-3.311
0.035217,-3.3113
0.035217,-3.3116
0.035217,-3.3118
0.035217,-3.3121
0.035217,-3.3123
0.035217,-3.3126
0.035217,-3.3128
0.035217,-3.313
0.035217,-3.3133
0.035217,-3.3135
0.035217,-3.3137
0.035217,-3.3139
0.035217,-3.3141
0.035217,-3.3143
0.035217,-3.3145
0.035217,-3.3147
0.035217,-3.3148
0.035217,-3.315
0.035217,-3.3152
0.035217,-3.3153
0.035217,-3.3155
0.035217,-3.3156
0.035217,-3.3158
0.035217,-3.3159
0.035217,-3.316
0.035217,-3.3162
0.035217,-3.3163
0.035218,-3.3164
0.035218,-3.3165
0.035218,-3.3166
0.035218,-3.3167
0.035218,-3.3168
0.035218,-3.3168
0.035218,-3.3169
0.035218,-3.317
0.035218,-3.317
0.035218,-3.3171
0.035218,-3.3171
0.035218,-3.3172
0.035218,-3.3172
0.035218,-3.3173
0.035218,-3.3173
0.035218,-3.3173
0.035218,-3.3173
0.035218,-3.3173
0.035218,-3.3173
0.035218,-3.3173
0.035218,-3.3173
0.035218,-3.3173
0.035218,-3.3173
0.035218,-3.3173
0.035218,-3.3172
0.035218,-3.3172
0.035218,-3.3171
0.035218,-3.3171
0.035218,-3.317
0.035218,-3.317
0.035218,-3.3169
0.035218,-3.3168
0.035218,-3.3167
0.035218,-3.3166
0.035218,-3.3165
0.035218,-3.3164
0.035218,-3.3163
0.035218,-3.3162
0.035219,-3.3161
0.035219,-3.316
0.035219,-3.3159
0.035219,-3.3157
0.035219,-3.3156
0.035219,-3.3154
0.035219,-3.3153
0.035219,-3.3151
0.035219,-3.3149
0.035219,-3.3148
0.035219,-3.3146
0.035219,-3.3144
0.035219,-3.3142
0.035219,-3.314
0.035219,-3.3138
0.035219,-3.3136
0.035219,-3.3134
0.035219,-3.3132
0.035219,-3.313
0.035219,-3.3127
0.035219,-3.3125
0.035219,-3.3122
0.035219,-3.312
0.035219,-3.3117
0.035219,-3.3115
0.035219,-3.3112
0.035219,-3.3109
0.035219,-3.3107
0.035219,-3.3104
0.035219,-3.3101
0.035219,-3.3098
0.035219,-3.3095
0.035219,-3.3092
0.035219,-3.3088
0.035219,-3.3085
0.035219,-3.3082
0.035219,-3.3079
0.035219,-3.3075
0.035219,-3.3072
0.03522,-3.3068
0.03522,-3.3065
0.03522,-3.3061
0.03522,-3.3057
0.03522,-3.3054
0.03522,-3.305
0.03522,-3.3046
0.03522,-3.3042
0.03522,-3.3038
0.03522,-3.3034
0.03522,-3.303
0.03522,-3.3026
0.03522,-3.3021
0.03522,-3.3017
0.03522,-3.3013
0.03522,-3.3008
0.03522,-3.3004
0.03522,-3.2999
0.03522,-3.2995
0.03522,-3.299
0.03522,-3.2985
0.03522,-3.298
0.03522,-3.2976
0.03522,-3.2971
0.03522,-3.2966
0.03522,-3.2961
0.03522,-3.2956
0.03522,-3.2951
0.03522,-3.2945
0.03522,-3.294
0.03522,-3.2935
0.03522,-3.2929
0.03522,-3.2924
0.03522,-3.2918
0.03522,-3.2913
0.03522,-3.2907
0.03522,-3.2902
0.03522,-3.2896
0.03522,-3.289
0.035221,-3.2884
0.035221,-3.2878
0.035221,-3.2872
0.035221,-3.2866
0.035221,-3.286
0.035221,-3.2854
0.035221,-3.2848
0.035221,-3.2841
0.035221,-3.2835
0.035221,-3.2829
0.035221,-3.2822
0.035221,-3.2816
0.035221,-3.2809
0.035221,-3.2802
0.035221,-3.2796
0.035221,-3.2789
0.035221,-3.2782
0.035221,-3.2775
0.035221,-3.2768
0.035221,-3.2761
0.035221,-3.2754
0.035221,-3.2747
0.035221,-3.274
0.035221,-3.2733
0.035221,-3.2725
0.035221,-3.2718
0.035221,-3.2711
0.035221,-3.2703
0.035221,-3.2696
0.035221,-3.2688
0.035221,-3.268
0.035221,-3.2673
0.035221,-3.2665
0.035221,-3.2657
0.035221,-3.2649
0.035221,-3.2641
0.035221,-3.2633
0.035221,-3.2625
0.035221,-3.2617
0.035222,-3.2609
0.035222,-3.26
0.035222,-3.2592
0.035222,-3.2584
0.035222,-3.2575
0.035222,-3.2567
0.035222,-3.2558
0.035222,-3.255
0.035222,-3.2541
0.035222,-3.2532
0.035222,-3.2523
0.035222,-3.2515
0.035222,-3.2506
0.035222,-3.2497
0.035222,-3.2488
0.035222,-3.2478
0.035222,-3.2469
0.035222,-3.246
0.035222,-3.2451
0.035222,-3.2441
0.035222,-3.2432
0.035222,-3.2423
0.035222,-3.2413
0.035222,-3.2403
0.035222,-3.2394
0.035222,-3.2384
0.035222,-3.2374
0.035222,-3.2365
0.035222,-3.2355
0.035222,-3.2345
0.035222,-3.2335
0.035222,-3.2325
0.035222,-3.2315
0.035222,-3.2304
0.035222,-3.2294
0.035222,-3.2284
0.035222,-3.2273
0.035222,-3.2263
0.035222,-3.2253
0.035223,-3.2242
0.035223,-3.2231
0.035223,-3.2221
0.035223,-3.221
0.035223,-3.2199
0.035223,-3.2188
0.035223,-3.2177
0.035223,-3.2166
0.035223,-3.2155
0.035223,-3.2144
0.035223,-3.2133
0.035223,-3.2122
0.035223,-3.2111
0.035223,-3.2099
0.035223,-3.2088
0.035223,-3.2077
0.035223,-3.2065
0.035223,-3.2054
0.035223,-3.2042
0.035223,-3.203
0.035223,-3.2018
0.035223,-3.2007
0.035223,-3.1995
0.035223,-3.1983
0.035223,-3.1971
0.035223,-3.1959
0.035223,-3.1947
0.035223,-3.1935
0.035223,-3.1922
0.035223,-3.191
0.035223,-3.1898
0.035223,-3.1885
0.035223,-3.1873
0.035223,-3.186
0.035223,-3.1848
0.035223,-3.1835
0.035223,-3.1822
0.035223,-3.181
0.035224,-3.1797
0.035224,-3.1784
0.035224,-3.1771
0.035224,-3.1758
0.035224,-3.1745
0.035224,-3.1732
0.035224,-3.1719
0.035224,-3.1705
0.035224,-3.1692
0.035224,-3.1679
0.035224,-3.1665
0.035224,-3.1652
0.035224,-3.1638
0.035224,-3.1625
0.035224,-3.1611
0.035224,-3.1597
0.035224,-3.1583
0.035224,-3.157
0.035224,-3.1556
0.035224,-3.1542
0.035224,-3.1528
0.035224,-3.1514
0.035224,-3.1499
0.035224,-3.1485
0.035224,-3.1471
0.035224,-3.1457
0.035224,-3.1442
0.035224,-3.1428
0.035224,-3.1413
0.035224,-3.1399
0.035224,-3.1384
0.035224,-3.1369
0.035224,-3.1355
0.035224,-3.134
0.035224,-3.1325
0.035224,-3.131
0.035224,-3.1295
0.035224,-3.128
0.035224,-3.1265
0.035225,-3.125
0.035225,-3.1234
0.035225,-3.1219
0.035225,-3.1204
0.035225,-3.1188
0.035225,-3.1173
0.035225,-3.1157
0.035225,-3.1142
0.035225,-3.1126
0.035225,-3.111
0.035225,-3.1095
0.035225,-3.1079
0.035225,-3.1063
0.035225,-3.1047
0.035225,-3.1031
0.035225,-3.1015
0.035225,-3.0999
0.035225,-3.0983
0.035225,-3.0966
0.035225,-3.095
0.035225,-3.0934
0.035225,-3.0917
0.035225,-3.0901
0.035225,-3.0884
0.035225,-3.0868
0.035225,-3.0851
0.035225,-3.0834
0.035225,-3.0817
0.035225,-3.0801
0.035225,-3.0784
0.035225,-3.0767
0.035225,-3.075
0.035225,-3.0733
0.035225,-3.0715
0.035225,-3.0698
0.035225,-3.0681
0.035225,-3.0664
0.035225,-3.0646
0.035225,-3.0629
0.035226,-3.0611
0.035226,-3.0594
0.035226,-3.0576
0.035226,-3.0558
0.035226,-3.0541
0.035226,-3.0523
0.035226,-3.0505
0.035226,-3.0487
0.035226,-3.0469
0.035226,-3.0451
0.035226,-3.0433
0.035226,-3.0415
0.035226,-3.0396
0.035226,-3.0378
0.035226,-3.036
0.035226,-3.0341
0.035226,-3.0323
0.035226,-3.0304
0.035226,-3.0286
0.035226,-3.0267
0.035226,-3.0248
0.035226,-3.023
0.035226,-3.0211
0.035226,-3.0192
0.035226,-3.0173
0.035226,-3.0154
0.035226,-3.0135
0.035226,-3.0116
0.035226,-3.0096
0.035226,-3.0077
0.035226,-3.0058
0.035226,-3.0039
0.035226,-3.0019
0.035226,-3
0.035226,-2.998
0.035226,-2.996
0.035226,-2.9941
0.035226,-2.9921
0.035226,-2.9901
0.035227,-2.9881
0.035227,-2.9861
0.035227,-2.9841
0.035227,-2.9821
0.035227,-2.9801
0.035227,-2.9781
0.035227,-2.9761
0.035227,-2.9741
0.035227,-2.972
0.035227,-2.97
0.035227,-2.9679
0.035227,-2.9659
0.035227,-2.9638
0.035227,-2.9618
0.035227,-2.9597
0.035227,-2.9576
0.035227,-2.9555
0.035227,-2.9535
0.035227,-2.9514
0.035227,-2.9493
0.035227,-2.9472
0.035227,-2.945
0.035227,-2.9429
0.035227,-2.9408
0.035227,-2.9387
0.035227,-2.9365
0.035227,-2.9344
0.035227,-2.9322
0.035227,-2.9301
0.035227,-2.9279
0.035227,-2.9258
0.035227,-2.9236
0.035227,-2.9214
0.035227,-2.9192
0.035227,-2.917
0.035227,-2.9149
0.035227,-2.9126
0.035227,-2.9104
0.035227,-2.9082
0.035228,-2.906
0.035228,-2.9038
0.035228,-2.9015
0.035228,-2.8993
0.035228,-2.8971
0.035228,-2.8948
0.035228,-2.8926
0.035228,-2.8903
0.035228,-2.888
0.035228,-2.8858
0.035228,-2.8835
0.035228,-2.8812
0.035228,-2.8789
0.035228,-2.8766
0.035228,-2.8743
0.035228,-2.872
0.035228,-2.8697
0.035228,-2.8673
0.035228,-2.865
0.035228,-2.8627
0.035228,-2.8603
0.035228,-2.858
0.035228,-2.8556
0.035228,-2.8533
0.035228,-2.8509
0.035228,-2.8486
0.035228,-2.8462
0.035228,-2.8438
0.035228,-2.8414
0.035228,-2.839
0.035228,-2.8366
0.035228,-2.8342
0.035228,-2.8318
0.035228,-2.8294
0.035228,-2.8269
0.035228,-2.8245
0.035228,-2.8221
0.035224,-2.8196
0.035213,-2.8172
0.035197,-2.8147
0.035176,-2.8122
0.03515,-2.8097
0.035118,-2.8072
0.035083,-2.8047
0.035042,-2.8022
0.034997,-2.7997
0.034948,-2.7971
0.034895,-2.7945
0.034837,-2.792
0.034775,-2.7894
0.03471,-2.7868
0.03464,-2.7842
0.034566,-2.7816
0.034489,-2.779
0.034408,-2.7763
0.034323,-2.7737
0.034234,-2.771
0.034142,-2.7683
0.034046,-2.7656
0.033946,-2.7629
0.033843,-2.7602
0.033737,-2.7575
0.033627,-2.7548
0.033513,-2.752
0.033397,-2.7493
0.033276,-2.7465
0.033153,-2.7437
0.033027,-2.7409
0.032897,-2.7381
0.032764,-2.7353
0.032628,-2.7325
0.032488,-2.7297
0.032346,-2.7268
0.032201,-2.7239
0.032052,-2.7211
0.031901,-2.7182
0.031747,-2.7153
0.03159,-2.7124
0.03143,-2.7094
0.031267,-2.7065
0.031102,-2.7035
0.030934,-2.7006
0.030763,-2.6976
0.03059,-2.6946
0.030414,-2.6916
0.030235,-2.6886
0.030054,-2.6856
0.029871,-2.6825
0.029684,-2.6795
0.029496,-2.6764
0.029305,-2.6733
0.029112,-2.6702
0.028917,-2.6671
0.028719,-2.664
0.028519,-2.6609
0.028317,-2.6578
0.028113,-2.6546
0.027906,-2.6514
0.027698,-2.6483
0.027488,-2.6451
0.027275,-2.6419
0.027061,-2.6387
0.026845,-2.6354
0.026627,-2.6322
0.026407,-2.629
0.026185,-2.6257
0.025961,-2.6224
0.025736,-2.6191
0.025509,-2.6158
0.02528,-2.6125
0.02505,-2.6092
0.024818,-2.6059
0.024585,-2.6025
0.02435,-2.5992
0.024113,-2.5958
0.023875,-2.5924
0.023636,-2.589
0.023396,-2.5856
0.023154,-2.5822
0.02291,-2.5787
0.022666,-2.5753
0.02242,-2.5718
0.022173,-2.5684
0.021925,-2.5649
0.021675,-2.5614
0.021425,-2.5579
0.021173,-2.5544
0.020921,-2.5509
0.020667,-2.5473
0.020413,-2.5438
0.020157,-2.5402
0.019901,-2.5367
0.019643,-2.5331
0.019385,-2.5295
0.019126,-2.5259
0.018866,-2.5223
0.018606,-2.5186
0.018344,-2.515
0.018082,-2.5113
0.01782,-2.5077
0.017556,-2.504
0.017292,-2.5003
0.017028,-2.4966
0.016763,-2.4929
0.016497,-2.4892
0.016231,-2.4855
0.015964,-2.4817
0.015697,-2.478
0.01543,-2.4742
0.015162,-2.4705
0.014893,-2.4667
0.014625,-2.4629
0.014356,-2.4591
0.014086,-2.4553
0.013817,-2.4515
0.013547,-2.4476
0.013277,-2.4438
0.013007,-2.4399
0.012736,-2.4361
0.012466,-2.4322
0.012195,-2.4283
0.011924,-2.4244
0.011654,-2.4205
0.011383,-2.4166
0.011112,-2.4127
0.010841,-2.4088
0.01057,-2.4049
0.010299,-2.4009
0.010028,-2.397
0.009757,-2.393
0.0094863,-2.389
0.0092156,-2.385
0.0089451,-2.381
0.0086748,-2.377
0.0084046,-2.373
0.0081347,-2.369
0.0078649,-2.365
0.0075954,-2.3609
0.0073261,-2.3569
0.007057,-2.3528
0.0067883,-2.3488
0.0065199,-2.3447
0.0062517,-2.3406
0.005984,-2.3365
0.0057165,-2.3324
0.0054495,-2.3283
0.0051828,-2.3242
0.0049166,-2.3201
0.0046507,-2.316
0.0043853,-2.3119
0.0041204,-2.3077
0.0038559,-2.3036
0.0035919,-2.2994
0.0033284,-2.2952
0.0030654,-2.2911
0.002803,-2.2869
0.0025411,-2.2827
0.0022797,-2.2785
0.0020189,-2.2743
0.0017587,-2.2701
0.0014991,-2.2659
0.0012401,-2.2616
0.00098173,-2.2574
0.00072399,-2.2532
0.0004669,-2.2489
0.00021047,-2.2447
-4.5281e-05,-2.2404
-0.00030035,-2.2362
-0.00055473,-2.2319
-0.00080839,-2.2276
-0.0010613,-2.2233
-0.0013136,-2.219
-0.001565,-2.2147
-0.0018158,-2.2104
-0.0020657,-2.2061
-0.0023149,-2.2018
-0.0025633,-2.1975
-0.0028109,-2.1932
-0.0030578,-2.1888
-0.0033038,-2.1845
-0.0035489,-2.1802
-0.0037933,-2.1758
-0.0040368,-2.1715
-0.0042795,-2.1671
-0.0045213,-2.1627
-0.0047622,-2.1584
-0.0050023,-2.154
-0.0052415,-2.1496
-0.0054798,-2.1452
-0.0057172,-2.1408
-0.0059537,-2.1365
-0.0061893,-2.1321
-0.006424,-2.1276
-0.0066578,-2.1232
-0.0068906,-2.1188
-0.0071225,-2.1144
-0.0073534,-2.11
-0.0075834,-2.1056
-0.0078125,-2.1011
